gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,R_score,F_score,M_score,RFM_score,CLV_proxy,rfm_cluster,cluster_churn_rate,risk_adjusted_clv,customerID,actual_churn,predicted_churn,churn_probability
Female,0,No,Yes,48,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),45.55,2108.35,1,4,2,142,2108.35,2,0.04139715394566624,2021.0703104786546,9013-AQORL,0,0,0.2707121949392628
Male,0,No,No,19,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),61.55,1093.2,1,2,3,123,1093.2,1,0.4363419007770472,616.1910340705319,4003-FUSHP,0,0,0.27029287287747805
Male,1,Yes,No,49,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Mailed check,49.8,2398.4,5,4,2,542,2398.4,2,0.04139715394566624,2299.113065976714,4039-PIMHX,0,0,0.2678128967497354
Male,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,94.1,5638.3,5,5,4,554,5638.3,0,0.1603905160390516,4733.970153417015,2533-QVMSK,1,0,0.26362520370033626
Female,0,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.5,7752.05,5,5,5,555,7752.05,0,0.1603905160390516,6508.69470013947,6297-NOOPG,0,0,0.26312197307042196
Female,0,Yes,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.2,1077.5,1,4,2,142,1077.5,2,0.04139715394566624,1032.8945666235447,2129-ALKBS,0,0,0.2622146951056066
Male,0,No,No,32,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),64.85,2010.95,3,3,3,333,2010.95,1,0.4363419007770472,1133.4882546323968,0484-FFVBJ,0,0,0.26217769469453517
Male,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.8,309.4,1,2,1,121,309.4,1,0.4363419007770472,174.39581589958155,9364-YKUVW,0,0,0.26159312451770284
Female,0,No,No,12,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,61.65,713.75,1,2,3,123,713.75,1,0.4363419007770472,402.3109683203825,0719-SYFRB,1,0,0.260735050496454
Female,0,Yes,No,49,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),40.65,2070.75,1,4,2,142,2070.75,2,0.04139715394566624,1985.0268434670118,1530-ZTDOZ,0,0,0.260326068685623
Female,0,Yes,No,45,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),95.2,4285.8,5,4,5,545,4285.8,0,0.1603905160390516,3598.3983263598325,6568-POCUI,0,0,0.2602441061603728
Male,0,No,No,9,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,69.5,653.25,1,2,3,123,653.25,1,0.4363419007770472,368.2096533173939,5186-EJEGL,0,0,0.25946040290145883
Female,0,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),90.55,6130.95,3,5,4,354,6130.95,0,0.1603905160390516,5147.603765690376,8646-JCOMS,0,0,0.25886720118089307
Female,0,No,No,52,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.75,2535.55,1,4,2,142,2535.55,2,0.04139715394566624,2430.5854463130663,6075-QMNRR,0,0,0.2587495405275118
Female,0,Yes,Yes,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),100.7,6018.65,3,5,5,355,6018.65,0,0.1603905160390516,5053.3156206415615,3096-WPXBT,0,0,0.25808665432016725
Male,0,Yes,Yes,42,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,No,Credit card (automatic),63.7,2763.35,3,4,3,343,2763.35,2,0.04139715394566624,2648.955174644243,2541-YGPKE,0,0,0.2571081616435135
Male,0,No,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.0,377.55,1,2,1,121,377.55,1,0.4363419007770472,212.8091153616258,3011-WQKSZ,0,0,0.2568601122637204
Female,0,No,No,59,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,95.8,5655.45,5,4,5,545,5655.45,0,0.1603905160390516,4748.3694560669455,9128-CPXKI,0,0,0.2559829032847268
Male,1,No,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.35,7246.15,5,5,5,555,7246.15,0,0.1603905160390516,6083.936262203626,3729-OWRVL,0,0,0.2559666138443522
Male,0,Yes,Yes,51,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),110.05,5686.4,3,4,5,345,5686.4,0,0.1603905160390516,4774.355369595536,5027-YOCXN,0,0,0.25572613819124435
Male,1,No,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.05,7108.2,5,5,5,555,7108.2,0,0.1603905160390516,5968.112133891213,2307-FYNNL,0,0,0.25529302452991226
Female,0,No,No,36,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Electronic check,55.8,1941.5,3,3,2,332,1941.5,2,0.04139715394566624,1861.127425614489,6784-XYJAE,0,0,0.2549996541247565
Male,0,No,No,68,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),76.9,5023.0,3,5,3,353,5023.0,0,0.1603905160390516,4217.3584379358435,3442-ZHHCC,0,0,0.25175588357931844
Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,99.35,6856.45,5,5,5,555,6856.45,0,0.1603905160390516,5756.740446304044,4419-UJMUS,0,0,0.25125454860038815
Male,0,Yes,Yes,27,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),45.85,1246.4,3,3,2,332,1246.4,2,0.04139715394566624,1194.8025873221218,2212-LYASK,0,0,0.25085787940826454
Male,0,Yes,Yes,64,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),73.05,4688.65,3,5,3,353,4688.65,0,0.1603905160390516,3936.6350069735004,7690-KPNCU,0,0,0.24978368110780153
Male,0,Yes,Yes,9,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,54.8,452.8,1,2,2,122,452.8,1,0.4363419007770472,255.224387328153,3948-FVVRP,0,0,0.24952514482199006
Male,0,No,Yes,40,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,55.25,2139.2,1,4,2,142,2139.2,2,0.04139715394566624,2050.643208279431,6682-QJDGB,1,0,0.24805943924550122
Female,0,No,No,48,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),60.35,2896.4,3,4,3,343,2896.4,2,0.04139715394566624,2776.497283311772,8869-TORSS,1,0,0.24781208161265816
Male,0,No,No,50,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,35.0,1782.4,1,4,2,142,1782.4,2,0.04139715394566624,1708.6137128072446,8582-KRHPJ,0,0,0.24767727480527424
Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,109.55,8165.1,5,5,5,555,8165.1,0,0.1603905160390516,6855.49539748954,0536-ACXIP,0,0,0.24738534633297127
Female,1,No,No,46,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),69.1,3255.35,3,4,3,343,3255.35,0,0.1603905160390516,2733.2227336122733,4501-UYKBC,0,0,0.24697144863043782
Female,0,Yes,Yes,10,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),55.2,528.35,1,2,2,122,528.35,1,0.4363419007770472,297.8087567244471,4190-MFLUW,1,0,0.24538201749836197
Female,0,Yes,Yes,22,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),69.5,1498.2,3,3,3,333,1498.2,1,0.4363419007770472,844.4725642558278,3523-QRQLL,1,0,0.24411710129270503
Female,0,No,No,37,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Bank transfer (automatic),64.65,2347.85,3,3,3,333,2347.85,2,0.04139715394566624,2250.6556921086676,7032-LMBHI,0,0,0.2430824339161813
Male,0,No,No,18,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,69.5,1199.4,1,2,3,123,1199.4,1,0.4363419007770472,676.0515242080096,6890-PFRQX,0,0,0.24188064475009605
Female,0,No,No,67,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),53.4,3579.15,1,5,2,152,3579.15,2,0.04139715394566624,3430.9833764553687,3896-RCYYE,0,0,0.24180616300510663
Female,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.5,146.3,1,2,1,121,146.3,1,0.4363419007770472,82.463179916318,8053-WWDRO,1,0,0.24120360468832128
Male,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.95,416.4,1,3,1,131,416.4,2,0.04139715394566624,399.16222509702453,3623-FQBOX,0,0,0.2404108051302869
Female,0,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.8,6640.7,5,4,5,545,6640.7,0,0.1603905160390516,5575.59470013947,9330-VOFSZ,0,0,0.2392962941944074
Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,123.65,1,2,1,121,123.65,1,0.4363419007770472,69.69632396891811,5850-BDWCY,0,0,0.23905728955262798
Male,0,Yes,Yes,62,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),94.95,5791.85,3,5,5,355,5791.85,0,0.1603905160390516,4862.892189679219,6242-SGYTS,0,0,0.23884336514191026
Female,0,No,Yes,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,25.1,1070.15,5,4,2,542,1070.15,2,0.04139715394566624,1025.8488357050453,0057-QBUQH,0,0,0.23830892390900243
Male,0,No,No,22,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,65.05,1427.55,1,3,3,133,1427.55,1,0.4363419007770472,804.6501195457262,1852-XEMDW,0,0,0.23811512513535238
Male,1,Yes,Yes,71,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),72.9,5139.65,3,5,3,353,5139.65,0,0.1603905160390516,4315.298884239888,7471-MQPOS,0,0,0.23796235061113064
Male,0,No,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.1,439.2,1,2,1,121,439.2,1,0.4363419007770472,247.55863717872083,4830-FAXFM,0,0,0.23676752889038882
Male,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.6,356.15,1,3,1,131,356.15,2,0.04139715394566624,341.40640362225093,8457-XIGKN,0,0,0.23666543487648106
Female,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.25,180.3,1,2,1,121,180.3,1,0.4363419007770472,101.62755528989838,4946-EDSEW,1,0,0.2366540703710236
Female,0,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.15,7555.0,5,5,5,555,7555.0,0,0.1603905160390516,6343.249651324965,5360-LJCNJ,0,0,0.2359970643409169
Female,0,No,No,57,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),112.95,6465.0,5,4,5,545,6465.0,0,0.1603905160390516,5428.0753138075315,5236-PERKL,1,0,0.23542212922503428
Male,0,Yes,Yes,27,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),80.65,2209.75,3,3,4,334,2209.75,1,0.4363419007770472,1245.5434847579197,5566-SOEZD,0,0,0.2344206809378832
Male,0,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.6,6586.85,5,4,5,545,6586.85,0,0.1603905160390516,5530.3817294281735,6993-YCOBK,0,0,0.23317638166875118
Male,0,No,No,31,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,No,Credit card (automatic),81.7,2548.65,3,3,4,334,2548.65,0,0.1603905160390516,2139.870711297071,2040-OBMLJ,0,0,0.23274108269219396
Female,1,No,No,46,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),91.3,4126.35,3,4,4,344,4126.35,0,0.1603905160390516,3464.5225941422595,1707-HABPF,0,0,0.23221448144950116
Female,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.9,347.65,1,3,1,131,347.65,2,0.04139715394566624,333.2582794307891,5025-GOOKI,0,0,0.2315271349729216
Female,1,Yes,No,53,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,94.0,4871.45,3,4,4,344,4871.45,0,0.1603905160390516,4090.1156206415617,9972-VAFJJ,0,0,0.22864005656231345
Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,110.75,7751.7,5,5,5,555,7751.7,0,0.1603905160390516,6508.400836820083,2272-WUSPA,0,0,0.2284837258007156
Male,0,No,No,68,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),39.9,2796.35,1,5,2,152,2796.35,2,0.04139715394566624,2680.589068564036,3893-JRNFS,0,0,0.2278549419602368
Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,97.2,6910.3,5,5,5,555,6910.3,0,0.1603905160390516,5801.953417015342,9715-WZCLW,0,0,0.22721231696588443
Female,0,Yes,Yes,10,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,65.9,660.05,3,2,3,323,660.05,1,0.4363419007770472,372.04252839210994,7919-ZODZZ,0,0,0.22648147793943316
Male,0,Yes,Yes,36,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),63.7,2188.5,3,3,3,333,2188.5,2,0.04139715394566624,2097.9023285899093,5975-BAICR,0,0,0.22620069476312227
Female,0,No,No,42,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),54.55,2455.05,1,4,2,142,2455.05,2,0.04139715394566624,2353.4179172056924,1097-FSPVW,0,0,0.2261172969585542
Female,0,Yes,Yes,27,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,49.85,1336.15,1,3,2,132,1336.15,1,0.4363419007770472,753.1317692767484,4353-HYOJD,0,0,0.2246487054165338
Male,0,Yes,Yes,71,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.65,7288.4,3,5,5,355,7288.4,0,0.1603905160390516,6119.409762900976,3324-OIRTO,0,0,0.22369549826886675
Female,1,No,No,65,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),53.5,3517.9,5,5,2,552,3517.9,2,0.04139715394566624,3372.268952134541,9906-NHHVC,0,0,0.22325225586037584
Male,0,Yes,Yes,42,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.4,3058.3,1,4,3,143,3058.3,0,0.1603905160390516,2567.7776847977684,8401-EMUWF,0,0,0.22325089881471324
Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,One year,No,Mailed check,25.85,25.85,3,1,2,312,25.85,1,0.4363419007770472,14.570561864913328,3069-SSVSN,0,0,0.22216650594409446
Male,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.85,473.9,1,3,1,131,473.9,2,0.04139715394566624,454.28188874514876,2958-NHPPS,0,0,0.22193677227724115
Female,0,Yes,No,68,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),89.95,5974.3,5,5,4,554,5974.3,0,0.1603905160390516,5016.078940027894,7691-XVTZH,0,0,0.22078722816886612
Male,0,Yes,Yes,43,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),29.3,1224.05,1,4,2,142,1224.05,2,0.04139715394566624,1173.3778137128072,1395-OFUWC,0,0,0.2203858302130404
Female,0,Yes,Yes,52,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),84.05,4326.8,1,4,4,144,4326.8,0,0.1603905160390516,3632.8223152022315,7803-XOCCZ,0,0,0.21903545969559354
Female,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.7,780.2,1,3,1,131,780.2,2,0.04139715394566624,747.9019404915913,1744-JHKYS,0,0,0.217909744480972
Female,0,No,No,37,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),91.2,3382.3,1,3,4,134,3382.3,0,0.1603905160390516,2839.8111576011156,0365-TRTPY,0,0,0.2170409275063437
Male,0,Yes,No,64,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,73.55,4764.0,1,5,3,153,4764.0,0,0.1603905160390516,3999.899581589958,5921-NGYRH,0,0,0.21700961804206922
Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),100.25,6689.0,3,5,5,355,6689.0,0,0.1603905160390516,5616.147838214783,9402-ROUMJ,0,0,0.21535901409033265
Male,0,Yes,Yes,53,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,78.75,3942.45,3,4,3,343,3942.45,0,0.1603905160390516,3310.118410041841,0661-KBKPA,0,0,0.21489054680141995
Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.85,163.2,1,2,1,121,163.2,1,0.4363419007770472,91.98900179318588,5863-OOKCL,0,0,0.21409969748605598
Male,0,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),115.65,7968.85,3,5,5,355,7968.85,0,0.1603905160390516,6690.722036262204,1444-VVSGW,1,0,0.21311815791735078
Female,0,No,No,26,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,56.05,1553.2,3,3,2,332,1553.2,2,0.04139715394566624,1488.9019404915912,6933-FHBZC,0,0,0.21222797028602752
Female,0,Yes,No,64,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.4,6794.75,5,5,5,555,6794.75,0,0.1603905160390516,5704.936541143654,9586-JGQKH,0,0,0.2107415337680533
Female,0,Yes,No,56,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),103.2,5744.35,5,4,5,545,5744.35,0,0.1603905160390516,4823.010739191074,6766-HFKLA,0,0,0.21028941896025866
Female,0,Yes,Yes,24,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,55.15,1319.85,1,3,2,132,1319.85,1,0.4363419007770472,743.9441422594141,9143-CANJF,0,0,0.20978966732685236
Male,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.75,208.25,1,2,1,121,208.25,1,0.4363419007770472,117.3817991631799,2428-ZMCTB,0,0,0.2092441730475589
Female,0,No,Yes,19,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,48.8,953.65,1,2,2,122,953.65,1,0.4363419007770472,537.5325463239689,0997-YTLNY,0,0,0.20707428000924002
Male,0,Yes,Yes,22,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,57.95,1271.8,1,3,2,132,1271.8,1,0.4363419007770472,716.8603705917512,0377-JBKKT,0,0,0.205745306619127
Female,0,No,No,69,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,104.0,7028.5,5,5,5,555,7028.5,0,0.1603905160390516,5901.195258019526,7036-TYDEC,0,0,0.20445027395846702
Female,0,Yes,No,51,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,93.5,4619.55,3,4,4,344,4619.55,0,0.1603905160390516,3878.617991631799,4075-JFPGR,0,0,0.20419209036851368
Female,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.2,532.1,1,3,1,131,532.1,2,0.04139715394566624,510.072574385511,8780-RSYYU,0,0,0.20380234935173244
Male,1,Yes,No,30,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,74.85,2181.75,5,3,3,533,2181.75,2,0.04139715394566624,2091.431759379043,4079-VTGLK,0,0,0.20288720929955464
Male,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.75,313.4,1,2,1,121,313.4,1,0.4363419007770472,176.65044829647337,3181-MIZBN,0,0,0.20266689819901876
Male,1,Yes,Yes,20,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),94.3,1818.3,3,2,5,325,1818.3,1,0.4363419007770472,1024.8995218170949,4332-MUOEZ,0,0,0.20123165521509928
Female,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.3,246.3,1,2,1,121,246.3,1,0.4363419007770472,138.82898983861327,9256-JTBNZ,0,0,0.20068225357919675
Female,0,Yes,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,116.0,8182.85,5,5,5,555,8182.85,0,0.1603905160390516,6870.398465829847,0106-UGRDO,0,0,0.20051139071469445
Male,0,No,No,39,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),48.95,1880.85,1,3,2,132,1880.85,1,0.4363419007770472,1060.1563359234906,9039-RBEEE,1,0,0.19923792614760125
Female,0,No,No,28,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),54.65,1517.5,1,3,2,132,1517.5,1,0.4363419007770472,855.3511655708307,9972-NKTFD,0,0,0.19918981827943366
Male,0,No,Yes,41,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,111.15,4507.15,5,4,5,545,4507.15,0,0.1603905160390516,3784.245885634588,5514-YQENT,0,0,0.19866127499824163
Female,0,Yes,No,63,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),81.15,5224.5,3,5,4,354,5224.5,0,0.1603905160390516,4386.539748953975,5297-MDOIR,0,0,0.19724121449997514
Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.1,223.6,1,2,1,121,223.6,1,0.4363419007770472,126.03395098625222,9367-TCUYN,0,0,0.1967402670570406
Female,0,No,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.5,7069.25,5,5,5,555,7069.25,0,0.1603905160390516,5935.409344490934,9405-GPBBG,0,0,0.19650310121547437
Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.3,246.7,1,2,1,121,246.7,1,0.4363419007770472,139.05445307830243,6838-HVLXG,0,0,0.19618224570644324
Male,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.05,265.45,1,2,1,121,265.45,1,0.4363419007770472,149.6230424387328,7531-GQHME,0,0,0.1949049813153396
Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),84.5,6130.85,5,5,4,554,6130.85,0,0.1603905160390516,5147.519804741981,7971-HLVXI,0,0,0.19414722582100466
Female,0,Yes,No,34,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),50.2,1815.3,1,3,2,132,1815.3,1,0.4363419007770472,1023.208547519426,1730-VFMWO,0,0,0.19291618956284554
