gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,R_score,F_score,M_score,RFM_score,CLV_proxy,rfm_cluster,cluster_churn_rate,risk_adjusted_clv,customerID,actual_churn,predicted_churn,churn_probability,Churn,churn_flag,tenure_group,rfm_segment,CLV_level,cluster_name,risk_clv_level
Male,0,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,60.65,1,1,1,111,60.65,0,0.4340855106888361,34.32271377672208,7764-BDPEE,0,0,0.3847877708333048,No,0,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Female,0,Yes,Yes,10,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,65.5,616.9,1,2,3,123,616.9,0,0.4340855106888361,349.11264845605695,9700-ISPUP,0,0,0.3844689668263775,No,0,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Male,0,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),92.3,5731.45,3,5,4,354,5731.45,1,0.1615598885793872,4805.477576601671,9480-BQJEI,0,0,0.3824212898082278,No,0,49-72,Others,High CLV,High-Value Stable,High
Male,0,No,No,55,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,100.9,5552.05,3,4,5,345,5552.05,1,0.1615598885793872,4655.061420612814,7879-CGSFV,0,0,0.381248431435347,No,0,49-72,Others,High CLV,High-Value Stable,High
Male,0,No,No,49,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),30.2,1453.1,1,4,2,142,1453.1,2,0.0387902695595003,1396.73385930309,5533-RJFTJ,0,0,0.38003228226436,No,0,49-72,At Risk,Medium CLV,Low-Value Stable,Medium
Male,0,Yes,Yes,4,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),61.45,229.55,1,1,3,113,229.55,0,0.4340855106888361,129.90567102137766,5949-EBSQK,1,0,0.3786882561953478,Yes,1,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Female,0,No,No,1,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),74.1,74.1,3,1,3,313,74.1,0,0.4340855106888361,41.93426365795724,8985-OOPOS,0,0,0.377689403586603,No,0,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Female,0,No,No,10,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,29.75,301.9,1,2,2,122,301.9,0,0.4340855106888361,170.84958432304035,6713-OKOMC,0,0,0.3736146376491897,No,0,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Male,0,Yes,No,64,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,108.5,6880.85,3,5,5,355,6880.85,1,0.1615598885793872,5769.180640668524,5966-EMAZU,0,0,0.3728489806079215,No,0,49-72,Others,High CLV,High-Value Stable,High
Female,0,Yes,No,9,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,50.85,466.6,1,2,2,122,466.6,0,0.4340855106888361,264.05570071258904,7054-ENNGU,0,0,0.3728208583307533,No,0,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Male,0,No,No,12,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,53.75,648.65,1,2,2,122,648.65,0,0.4340855106888361,367.0804334916864,6898-MDLZW,0,0,0.3716120029820038,No,0,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Male,0,No,No,48,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.1,5067.45,5,4,5,545,5067.45,1,0.1615598885793872,4248.7533426183845,6583-SZVGP,0,0,0.3689766646388903,No,0,25-48,High Value Loyal,High CLV,High-Value Stable,High
Female,1,Yes,Yes,29,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,35.65,1025.15,1,3,2,132,1025.15,0,0.4340855106888361,580.1472387173396,6773-LQTVT,0,0,0.3680227784023687,No,0,25-48,At Risk,Medium CLV,Low-Value High-Risk,Medium
Female,0,Yes,No,54,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),106.55,5763.3,3,4,5,345,5763.3,1,0.1615598885793872,4832.181894150418,8849-GYOKR,1,0,0.3649859640519915,Yes,1,49-72,Others,High CLV,High-Value Stable,High
Female,0,No,No,25,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,54.2,1423.15,3,3,2,332,1423.15,2,0.0387902695595003,1367.945627876397,8409-WQJUX,0,0,0.3640139377668289,No,0,25-48,Others,Medium CLV,Low-Value Stable,Medium
Male,0,No,No,57,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),53.35,3090.05,5,4,2,542,3090.05,2,0.0387902695595003,2970.186127547666,1139-WUOAH,0,0,0.3588605525099474,No,0,49-72,Stable Low Value,High CLV,Low-Value Stable,High
Male,0,Yes,Yes,8,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),51.3,411.6,1,2,2,122,411.6,0,0.4340855106888361,232.93040380047503,6483-OATDN,0,0,0.3556597893935064,No,0,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Male,0,Yes,Yes,26,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),78.95,2034.25,3,3,3,333,2034.25,0,0.4340855106888361,1151.211549881235,9138-EFSMO,0,0,0.3543057242356215,No,0,25-48,Others,Medium CLV,Low-Value High-Risk,Medium
Male,0,Yes,No,18,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),56.8,1074.65,1,2,2,122,1074.65,0,0.4340855106888361,608.1600059382423,2446-ZKVAF,0,0,0.3539666259849158,No,0,13-24,New Customers,Medium CLV,Low-Value High-Risk,Medium
Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.95,130.55,1,2,1,121,130.55,0,0.4340855106888361,73.88013657957245,1386-ZIKUV,0,0,0.3523439868772556,No,0,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Female,0,No,No,7,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,59.1,369.25,3,2,3,323,369.25,0,0.4340855106888361,208.96392517814724,7629-WIXZF,0,0,0.3506270831795066,No,0,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.25,112.3,1,2,1,121,112.3,0,0.4340855106888361,63.552197149643696,4541-RMRLG,1,0,0.3497797618695483,Yes,1,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Female,1,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.65,164.3,1,2,1,121,164.3,0,0.4340855106888361,92.97975059382422,4160-AMJTL,1,0,0.3497222162235577,Yes,1,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,113.5,1,1,1,111,113.5,0,0.4340855106888361,64.23129453681709,3077-RSNTJ,0,0,0.3492880907517957,No,0,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Female,0,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,92.05,5755.8,3,5,4,354,5755.8,1,0.1615598885793872,4825.893593314763,0516-UXRMT,0,0,0.349279431512121,No,0,49-72,Others,High CLV,High-Value Stable,High
Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.85,119.3,1,1,1,111,119.3,0,0.4340855106888361,67.51359857482184,6164-HXUGH,0,0,0.3486387863981923,No,0,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Female,0,Yes,No,46,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,45.55,2062.15,1,4,2,142,2062.15,2,0.0387902695595003,1982.1586456278765,8671-KKKOS,0,0,0.3483985315611898,No,0,25-48,At Risk,Medium CLV,Low-Value Stable,Medium
Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.95,147.5,1,2,1,121,147.5,0,0.4340855106888361,83.47238717339667,9788-YTFGE,0,0,0.3482002351405928,No,0,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Female,0,Yes,Yes,30,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),51.2,1561.5,1,3,2,132,1561.5,0,0.4340855106888361,883.6754750593823,2091-MJTFX,1,0,0.3474655937923069,Yes,1,25-48,At Risk,Medium CLV,Low-Value High-Risk,Medium
Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,93.65,4520.15,3,4,4,344,4520.15,1,0.1615598885793872,3789.875069637883,1470-PSXNM,0,0,0.3468358416476395,No,0,49-72,Others,High CLV,High-Value Stable,High
Female,1,Yes,No,40,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),99.2,4062.2,3,3,5,335,4062.2,1,0.1615598885793872,3405.9114206128133,2995-UPRYS,1,0,0.3463174574836768,Yes,1,25-48,Others,High CLV,High-Value Stable,High
Male,1,Yes,Yes,35,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,76.05,2747.2,1,3,3,133,2747.2,0,0.4340855106888361,1554.6802850356291,3780-DDGSE,0,0,0.3454493004568505,No,0,25-48,At Risk,High CLV,Low-Value High-Risk,Medium
Female,0,Yes,No,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),109.8,6109.65,3,4,5,345,6109.65,1,0.1615598885793872,5122.575626740947,6198-PNNSZ,0,0,0.344367588557312,No,0,49-72,Others,High CLV,High-Value Stable,High
Female,0,Yes,No,19,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,59.8,1130.85,1,2,3,123,1130.85,0,0.4340855106888361,639.9644002375296,5438-QMDDL,0,0,0.3442716176428362,No,0,13-24,New Customers,Medium CLV,Low-Value High-Risk,Medium
Female,0,Yes,Yes,51,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,56.15,2898.95,3,4,2,342,2898.95,2,0.0387902695595003,2786.4989480604863,0743-HRVFF,0,0,0.3422989016747405,No,0,49-72,Others,High CLV,Low-Value Stable,High
Male,0,No,No,60,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),116.6,7049.5,3,4,5,345,7049.5,1,0.1615598885793872,5910.58356545961,3680-CTHUH,0,0,0.3420244529930616,No,0,49-72,Others,High CLV,High-Value Stable,High
Female,0,Yes,Yes,28,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,49.9,1410.25,1,3,2,132,1410.25,0,0.4340855106888361,798.0809085510688,5155-AZQPB,0,0,0.339277043598809,No,0,25-48,At Risk,Medium CLV,Low-Value High-Risk,Medium
Male,0,Yes,No,58,No,No phone service,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),45.0,2689.35,3,4,2,342,2689.35,2,0.0387902695595003,2585.0293885601577,6968-MHOMU,0,0,0.3377805935630577,No,0,49-72,Others,Medium CLV,Low-Value Stable,High
Female,1,No,No,46,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),69.1,3255.35,3,4,3,343,3255.35,1,0.1615598885793872,2729.416016713092,4501-UYKBC,0,0,0.3369290714647769,No,0,25-48,Others,High CLV,High-Value Stable,High
Male,0,Yes,No,64,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,70.15,4480.7,3,5,3,353,4480.7,1,0.1615598885793872,3756.79860724234,9289-LBQVU,0,0,0.336568078451556,No,0,49-72,Others,High CLV,High-Value Stable,High
Male,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.5,173.0,1,2,1,121,173.0,0,0.4340855106888361,97.90320665083136,6258-NGCNG,0,0,0.3357696776286472,No,0,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Male,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.45,250.8,1,2,1,121,250.8,0,0.4340855106888361,141.9313539192399,7266-GSSJX,0,0,0.3357617920248945,No,0,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Female,0,Yes,Yes,17,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),98.6,1704.95,3,2,5,325,1704.95,0,0.4340855106888361,964.8559085510688,9254-RBFON,1,0,0.334450330370245,Yes,1,13-24,New Customers,Medium CLV,Low-Value High-Risk,Medium
Male,0,No,No,35,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,89.2,3251.3,3,3,4,334,3251.3,1,0.1615598885793872,2726.020334261839,2758-RNWXS,0,0,0.3338286805279122,No,0,25-48,Others,High CLV,High-Value Stable,High
Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.95,185.6,1,2,1,121,185.6,0,0.4340855106888361,105.033729216152,9025-ZRPVR,1,0,0.3319158831120153,Yes,1,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Female,1,Yes,No,70,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),75.65,5411.4,5,5,3,553,5411.4,1,0.1615598885793872,4537.134818941504,5671-RQRLP,0,0,0.3301818271153598,No,0,49-72,Others,High CLV,High-Value Stable,High
Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,99.4,7285.7,5,5,5,555,7285.7,1,0.1615598885793872,6108.623119777159,0665-XHDJU,0,0,0.3300147328826359,No,0,49-72,High Value Loyal,High CLV,High-Value Stable,High
Female,0,No,No,53,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),94.45,5042.75,3,4,5,345,5042.75,1,0.1615598885793872,4228.043871866295,0440-UEDAI,0,0,0.328099569224041,No,0,49-72,Others,High CLV,High-Value Stable,High
Male,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,93.15,6368.2,5,5,4,554,6368.2,1,0.1615598885793872,5339.354317548747,7159-NOKYQ,0,0,0.3273391831465623,No,0,49-72,High Value Loyal,High CLV,High-Value Stable,High
Male,0,No,No,23,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),64.9,1509.8,3,3,3,333,1509.8,0,0.4340855106888361,854.4176959619952,0895-LMRSF,0,0,0.3272965785633667,No,0,13-24,Others,Medium CLV,Low-Value High-Risk,Medium
Female,0,No,No,61,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,89.2,5500.6,1,5,4,154,5500.6,1,0.1615598885793872,4611.923676880223,7251-XFOIL,0,0,0.3262583560438092,No,0,49-72,High Value Risk,High CLV,High-Value Stable,High
Female,0,No,No,8,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),65.5,573.15,1,2,3,123,573.15,0,0.4340855106888361,324.3538895486936,6854-EXGSF,0,0,0.3249685903286916,No,0,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Male,0,Yes,Yes,32,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,90.8,3023.85,3,3,4,334,3023.85,1,0.1615598885793872,2535.31713091922,4377-VDHYI,0,0,0.3245609214148994,No,0,25-48,Others,High CLV,High-Value Stable,High
Male,0,Yes,No,43,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,56.35,2391.15,3,4,2,342,2391.15,2,0.0387902695595003,2298.3966469428005,6968-URWQU,0,0,0.323724526043165,No,0,25-48,Others,Medium CLV,Low-Value Stable,Medium
Male,1,Yes,No,33,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,93.55,3055.5,3,3,4,334,3055.5,1,0.1615598885793872,2561.8537604456824,8166-ORCHU,0,0,0.3236229722897739,No,0,25-48,Others,High CLV,High-Value Stable,High
Male,0,Yes,Yes,28,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),100.35,2799.0,3,3,5,335,2799.0,1,0.1615598885793872,2346.7938718662954,0516-OOHAR,0,0,0.323159759542507,No,0,25-48,Others,High CLV,High-Value Stable,High
Male,0,Yes,No,61,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,79.8,4914.8,3,5,4,354,4914.8,1,0.1615598885793872,4120.765459610028,9107-UKCKY,0,0,0.3220244046035672,No,0,49-72,Others,High CLV,High-Value Stable,High
Male,1,Yes,No,16,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),54.55,825.1,1,2,2,122,825.1,0,0.4340855106888361,466.9360451306413,7130-CTCUS,0,0,0.3216683305509038,No,0,13-24,New Customers,Medium CLV,Low-Value High-Risk,Medium
Female,0,No,No,23,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,73.75,1756.6,3,3,3,333,1756.6,0,0.4340855106888361,994.0853919239904,8970-ANWXO,0,0,0.3208190557589923,No,0,13-24,Others,Medium CLV,Low-Value High-Risk,Medium
Female,0,No,Yes,14,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),59.8,824.85,1,2,3,123,824.85,0,0.4340855106888361,466.7945665083135,9481-SFCQY,0,0,0.3205135133956471,No,0,13-24,New Customers,Medium CLV,Low-Value High-Risk,Medium
Female,0,Yes,No,40,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),105.75,4228.55,3,3,5,335,4228.55,1,0.1615598885793872,3545.3859331476324,3858-XHYJO,0,0,0.3199438514331842,No,0,25-48,Others,High CLV,High-Value Stable,High
Male,0,Yes,No,59,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,85.55,5084.65,3,4,4,344,5084.65,1,0.1615598885793872,4263.174512534819,3313-QKNKB,1,0,0.3198668641098911,Yes,1,49-72,Others,High CLV,High-Value Stable,High
Male,1,Yes,No,18,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),59.1,1011.05,1,2,3,123,1011.05,0,0.4340855106888361,572.1678444180521,2195-VVRJF,0,0,0.3188423823354089,No,0,13-24,New Customers,Medium CLV,Low-Value High-Risk,Medium
Male,0,No,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,108.65,4903.2,5,4,5,545,4903.2,1,0.1615598885793872,4111.039554317548,2001-MCUUW,0,0,0.3185975442402644,No,0,25-48,High Value Loyal,High CLV,High-Value Stable,High
Male,0,No,No,12,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,67.25,832.3,1,2,3,123,832.3,0,0.4340855106888361,471.0106294536816,4672-FOTSD,0,0,0.3148262152900459,No,0,0-12,New Customers,Medium CLV,Low-Value High-Risk,Medium
Male,1,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),85.55,5251.75,3,5,4,354,5251.75,1,0.1615598885793872,4403.277855153204,3733-UOCWF,0,0,0.3146546795464323,No,0,49-72,Others,High CLV,High-Value Stable,High
Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.45,147.55,1,2,1,121,147.55,0,0.4340855106888361,83.50068289786223,1385-TQOZW,0,0,0.3134086550002614,No,0,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Female,0,No,No,41,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),56.3,2364.0,3,4,2,342,2364.0,2,0.0387902695595003,2272.299802761341,2746-DIJLO,0,0,0.3124929405939874,No,0,25-48,Others,Medium CLV,Low-Value Stable,Medium
Male,0,No,No,40,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,51.1,2092.9,1,3,2,132,2092.9,0,0.4340855106888361,1184.4024346793349,9115-YQHGA,0,0,0.3124251108569305,No,0,25-48,At Risk,Medium CLV,Low-Value High-Risk,Medium
Male,0,Yes,Yes,61,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),98.45,6145.2,3,5,5,355,6145.2,1,0.1615598885793872,5152.3821727019495,1131-SUEKT,0,0,0.3120439665873901,No,0,49-72,Others,High CLV,High-Value Stable,High
Female,0,Yes,Yes,18,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,55.95,1082.8,1,2,2,122,1082.8,0,0.4340855106888361,612.7722090261282,8930-XOTDP,0,0,0.3113378300624964,No,0,13-24,New Customers,Medium CLV,Low-Value High-Risk,Medium
Male,0,Yes,No,63,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,102.6,6296.75,5,5,5,555,6296.75,1,0.1615598885793872,5279.447771587744,2019-HDCZY,0,0,0.3102476624571667,No,0,49-72,High Value Loyal,High CLV,High-Value Stable,High
Female,0,Yes,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.2,1077.5,1,3,2,132,1077.5,2,0.0387902695595003,1035.7034845496382,2129-ALKBS,0,0,0.310197563190494,No,0,25-48,At Risk,Medium CLV,Low-Value Stable,Medium
Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.55,187.35,1,2,1,121,187.35,0,0.4340855106888361,106.02407957244654,1784-BXEFA,0,0,0.3092696962116497,No,0,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.9,247.0,1,2,1,121,247.0,0,0.4340855106888361,139.78087885985747,3847-BAERP,0,0,0.3074645170212993,No,0,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Female,0,No,No,4,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,60.4,272.15,1,1,3,113,272.15,0,0.4340855106888361,154.01362826603324,5482-NUPNA,1,0,0.307330126820641,Yes,1,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Male,0,No,No,54,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,89.8,4667.0,1,4,4,144,4667.0,1,0.1615598885793872,3913.0,4402-FTBXC,0,0,0.3043404289946806,No,0,49-72,High Value Risk,High CLV,High-Value Stable,High
Female,0,Yes,Yes,28,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),82.85,2320.8,3,3,4,334,2320.8,0,0.4340855106888361,1313.374346793349,6421-SZVEM,0,0,0.3035690183882592,No,0,25-48,Others,Medium CLV,Low-Value High-Risk,Medium
Male,0,No,No,9,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),68.25,576.95,1,2,3,123,576.95,0,0.4340855106888361,326.504364608076,0701-TJSEF,0,0,0.3017264236758601,No,0,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Female,0,Yes,No,63,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),81.2,4965.1,3,5,4,354,4965.1,1,0.1615598885793872,4162.9389972144845,7997-EASSD,0,0,0.299888951628632,No,0,49-72,Others,High CLV,High-Value Stable,High
Male,0,Yes,Yes,16,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,84.9,1398.25,1,2,4,124,1398.25,0,0.4340855106888361,791.2899346793348,6473-ULUHT,0,0,0.299100168401585,No,0,13-24,High Value Risk,Medium CLV,Low-Value High-Risk,Medium
